SAMPLE UTC,DECIMAL DAY,BX PLANETOCENTRIC,BY PLANETOCENTRIC,BZ PLANETOCENTRIC,INSTRUMENT RANGE,X,Y,Z
2016-08-01T00:19:44.504,214.013709546,        1.65,       -2.94,       -4.61, 0.,  -5431497.987,   5997876.835,   -451986.076
2016-08-01T00:19:45.504,214.013721120,        1.64,       -2.97,       -4.54, 0.,  -5430443.158,   5998831.887,   -451985.539
2016-08-01T00:19:46.504,214.013732694,        1.61,       -2.91,       -4.56, 0.,  -5429388.161,   5999786.753,   -451985.001
2016-08-01T00:19:47.504,214.013744268,        1.58,       -2.90,       -4.60, 0.,  -5428332.996,   6000741.434,   -451984.464
2016-08-01T00:19:48.504,214.013755842,        1.63,       -2.90,       -4.59, 0.,  -5427277.663,   6001695.929,   -451983.927
2016-08-01T00:19:49.505,214.013767416,        1.63,       -2.92,       -4.58, 0.,  -5426222.163,   6002650.238,   -451983.390
2016-08-01T00:19:50.505,214.013778990,        1.64,       -2.90,       -4.62, 0.,  -5425166.495,   6003604.362,   -451982.853
2016-08-01T00:19:51.505,214.013790564,        1.66,       -2.92,       -4.61, 0.,  -5424110.658,   6004558.301,   -451982.316
2016-08-01T00:19:52.505,214.013802138,        1.66,       -2.97,       -4.54, 0.,  -5423054.655,   6005512.053,   -451981.779
2016-08-01T00:19:53.505,214.013813712,        1.66,       -2.97,       -4.57, 0.,  -5421998.483,   6006465.620,   -451981.241
2016-08-01T00:19:54.505,214.013825286,        1.64,       -2.89,       -4.62, 0.,  -5420942.144,   6007419.001,   -451980.704
2016-08-01T00:19:55.505,214.013836861,        1.59,       -2.84,       -4.67, 0.,  -5419885.637,   6008372.197,   -451980.167
2016-08-01T00:19:56.505,214.013848435,        1.57,       -2.91,       -4.68, 0.,  -5418828.962,   6009325.206,   -451979.630
2016-08-01T00:19:57.504,214.013860009,        1.53,       -3.00,       -4.65, 0.,  -5417772.120,   6010278.030,   -451979.093
2016-08-01T00:19:58.504,214.013871583,        1.56,       -3.08,       -4.61, 0.,  -5416715.111,   6011230.668,   -451978.556
2016-08-01T00:19:59.504,214.013883157,        1.52,       -3.08,       -4.56, 0.,  -5415657.933,   6012183.120,   -451978.019
2016-08-01T00:20:00.504,214.013894731,        1.57,       -3.09,       -4.59, 0.,  -5414600.589,   6013135.386,   -451977.481
2016-08-01T00:20:01.504,214.013906305,        1.55,       -3.16,       -4.56, 0.,  -5413543.077,   6014087.466,   -451976.944
2016-08-01T00:20:02.504,214.013917879,        1.54,       -3.21,       -4.46, 0.,  -5412485.397,   6015039.360,   -451976.407
2016-08-01T00:20:03.504,214.013929453,        1.55,       -3.15,       -4.44, 0.,  -5411427.550,   6015991.068,   -451975.870
2016-08-01T00:20:04.505,214.013941027,        1.57,       -3.21,       -4.46, 0.,  -5410369.536,   6016942.590,   -451975.333
2016-08-01T00:20:05.505,214.013952601,        1.52,       -3.16,       -4.43, 0.,  -5409311.355,   6017893.926,   -451974.796
2016-08-01T00:20:06.505,214.013964175,        1.55,       -3.17,       -4.44, 0.,  -5408253.006,   6018845.076,   -451974.258
2016-08-01T00:20:07.505,214.013975749,        1.56,       -3.26,       -4.42, 0.,  -5407194.490,   6019796.040,   -451973.721
2016-08-01T00:20:08.505,214.013987324,        1.52,       -3.22,       -4.49, 0.,  -5406135.807,   6020746.817,   -451973.184
2016-08-01T00:20:09.505,214.013998898,        1.50,       -3.24,       -4.47, 0.,  -5405076.956,   6021697.409,   -451972.647
2016-08-01T00:20:10.504,214.014010472,        1.46,       -3.23,       -4.50, 0.,  -5404017.939,   6022647.814,   -451972.110
2016-08-01T00:20:11.504,214.014022046,        1.51,       -3.26,       -4.48, 0.,  -5402958.754,   6023598.033,   -451971.573
2016-08-01T00:20:12.504,214.014033620,        1.50,       -3.26,       -4.46, 0.,  -5401899.402,   6024548.065,   -451971.036
2016-08-01T00:20:13.504,214.014045194,        1.49,       -3.26,       -4.45, 0.,  -5400839.883,   6025497.912,   -451970.498
2016-08-01T00:20:14.504,214.014056768,        1.53,       -3.28,       -4.52, 0.,  -5399780.198,   6026447.572,   -451969.961
2016-08-01T00:20:15.504,214.014068342,        1.50,       -3.30,       -4.47, 0.,  -5398720.345,   6027397.046,   -451969.424
2016-08-01T00:20:16.505,214.014079916,        1.49,       -3.34,       -4.42, 0.,  -5397660.325,   6028346.333,   -451968.887
2016-08-01T00:20:17.504,214.014091490,        1.54,       -3.34,       -4.41, 0.,  -5396600.138,   6029295.434,   -451968.350
2016-08-01T00:20:18.505,214.014103064,        1.51,       -3.37,       -4.41, 0.,  -5395539.785,   6030244.348,   -451967.813
2016-08-01T00:20:19.505,214.014114638,        1.47,       -3.34,       -4.42, 0.,  -5394479.264,   6031193.076,   -451967.275
2016-08-01T00:20:20.505,214.014126212,        1.44,       -3.32,       -4.39, 0.,  -5393418.577,   6032141.617,   -451966.738
2016-08-01T00:20:21.505,214.014137786,        1.47,       -3.35,       -4.38, 0.,  -5392357.723,   6033089.972,   -451966.201
2016-08-01T00:20:22.504,214.014149359,        1.50,       -3.35,       -4.38, 0.,  -5391296.702,   6034038.140,   -451965.664
2016-08-01T00:20:23.504,214.014160933,        1.45,       -3.36,       -4.36, 0.,  -5390235.515,   6034986.122,   -451965.127
2016-08-01T00:20:24.504,214.014172507,        1.49,       -3.41,       -4.32, 0.,  -5389174.161,   6035933.917,   -451964.590
2016-08-01T00:20:25.504,214.014184081,        1.45,       -3.41,       -4.35, 0.,  -5388112.640,   6036881.526,   -451964.053
2016-08-01T00:20:26.504,214.014195655,        1.45,       -3.37,       -4.30, 0.,  -5387050.952,   6037828.947,   -451963.515
2016-08-01T00:20:27.504,214.014207229,        1.46,       -3.36,       -4.31, 0.,  -5385989.098,   6038776.182,   -451962.978
2016-08-01T00:20:28.504,214.014218804,        1.42,       -3.35,       -4.35, 0.,  -5384927.078,   6039723.230,   -451962.441
2016-08-01T00:20:29.504,214.014230378,        1.46,       -3.33,       -4.32, 0.,  -5383864.890,   6040670.092,   -451961.904
2016-08-01T00:20:30.504,214.014241952,        1.43,       -3.38,       -4.32, 0.,  -5382802.537,   6041616.766,   -451961.367
2016-08-01T00:20:31.504,214.014253526,        1.44,       -3.34,       -4.31, 0.,  -5381740.016,   6042563.254,   -451960.830
2016-08-01T00:20:32.504,214.014265100,        1.49,       -3.34,       -4.34, 0.,  -5380677.330,   6043509.555,   -451960.293
2016-08-01T00:20:33.504,214.014276674,        1.45,       -3.33,       -4.28, 0.,  -5379614.477,   6044455.669,   -451959.755
2016-08-01T00:20:34.504,214.014288248,        1.46,       -3.26,       -4.32, 0.,  -5378551.458,   6045401.596,   -451959.218
2016-08-01T00:20:35.504,214.014299822,        1.40,       -3.19,       -4.31, 0.,  -5377488.272,   6046347.337,   -451958.681
2016-08-01T00:20:36.504,214.014311396,        1.34,       -3.20,       -4.38, 0.,  -5376424.920,   6047292.890,   -451958.144
2016-08-01T00:20:37.504,214.014322970,        1.34,       -3.21,       -4.39, 0.,  -5375361.402,   6048238.256,   -451957.607
2016-08-01T00:20:38.504,214.014334544,        1.28,       -3.23,       -4.38, 0.,  -5374297.718,   6049183.435,   -451957.070
2016-08-01T00:20:39.504,214.014346118,        1.31,       -3.23,       -4.38, 0.,  -5373233.867,   6050128.427,   -451956.532
2016-08-01T00:20:40.504,214.014357692,        1.28,       -3.24,       -4.41, 0.,  -5372169.850,   6051073.232,   -451955.995
2016-08-01T00:20:41.504,214.014369267,        1.30,       -3.29,       -4.40, 0.,  -5371105.667,   6052017.850,   -451955.458
2016-08-01T00:20:42.504,214.014380841,        1.29,       -3.30,       -4.38, 0.,  -5370041.318,   6052962.281,   -451954.921
2016-08-01T00:20:43.504,214.014392415,        1.28,       -3.31,       -4.34, 0.,  -5368976.803,   6053906.525,   -451954.384
2016-08-01T00:20:44.504,214.014403989,        1.32,       -3.28,       -4.40, 0.,  -5367912.122,   6054850.581,   -451953.847
2016-08-01T00:20:45.504,214.014415563,        1.33,       -3.29,       -4.40, 0.,  -5366847.275,   6055794.450,   -451953.309
2016-08-01T00:20:46.504,214.014427137,        1.33,       -3.35,       -4.48, 0.,  -5365782.262,   6056738.132,   -451952.772
2016-08-01T00:20:47.504,214.014438711,        1.33,       -3.37,       -4.48, 0.,  -5364717.083,   6057681.626,   -451952.235
2016-08-01T00:20:48.504,214.014450285,        1.28,       -3.33,       -4.43, 0.,  -5363651.738,   6058624.933,   -451951.698
2016-08-01T00:20:49.504,214.014461859,        1.30,       -3.42,       -4.48, 0.,  -5362586.227,   6059568.053,   -451951.161
2016-08-01T00:20:50.504,214.014473433,        1.22,       -3.40,       -4.43, 0.,  -5361520.551,   6060510.986,   -451950.624
2016-08-01T00:20:51.504,214.014485007,        1.29,       -3.41,       -4.46, 0.,  -5360454.708,   6061453.731,   -451950.087
2016-08-01T00:20:52.504,214.014496581,        1.29,       -3.46,       -4.44, 0.,  -5359388.700,   6062396.288,   -451949.549
2016-08-01T00:20:53.504,214.014508155,        1.27,       -3.49,       -4.42, 0.,  -5358322.526,   6063338.658,   -451949.012
2016-08-01T00:20:54.504,214.014519729,        1.25,       -3.47,       -4.31, 0.,  -5357256.186,   6064280.841,   -451948.475
2016-08-01T00:20:55.504,214.014531304,        1.27,       -3.47,       -4.24, 0.,  -5356189.681,   6065222.836,   -451947.938
2016-08-01T00:20:56.504,214.014542878,        1.25,       -3.46,       -4.30, 0.,  -5355123.010,   6066164.643,   -451947.401
2016-08-01T00:20:57.504,214.014554452,        1.23,       -3.47,       -4.27, 0.,  -5354056.173,   6067106.263,   -451946.864
2016-08-01T00:20:58.504,214.014566026,        1.24,       -3.45,       -4.22, 0.,  -5352989.172,   6068047.695,   -451946.326
2016-08-01T00:20:59.504,214.014577600,        1.25,       -3.44,       -4.26, 0.,  -5351922.004,   6068988.940,   -451945.789
2016-08-01T00:21:00.504,214.014589174,        1.24,       -3.45,       -4.28, 0.,  -5350854.671,   6069929.997,   -451945.252
2016-08-01T00:21:01.504,214.014600748,        1.25,       -3.41,       -4.28, 0.,  -5349787.172,   6070870.866,   -451944.715
2016-08-01T00:21:02.504,214.014612322,        1.28,       -3.45,       -4.32, 0.,  -5348719.508,   6071811.548,   -451944.178
2016-08-01T00:21:03.504,214.014623896,        1.28,       -3.45,       -4.27, 0.,  -5347651.678,   6072752.041,   -451943.641
2016-08-01T00:21:04.504,214.014635470,        1.27,       -3.44,       -4.30, 0.,  -5346583.684,   6073692.347,   -451943.104
2016-08-01T00:21:05.504,214.014647044,        1.32,       -3.44,       -4.29, 0.,  -5345515.523,   6074632.465,   -451942.566
2016-08-01T00:21:06.504,214.014658618,        1.31,       -3.51,       -4.30, 0.,  -5344447.198,   6075572.395,   -451942.029
2016-08-01T00:21:07.504,214.014670192,        1.32,       -3.53,       -4.29, 0.,  -5343378.707,   6076512.138,   -451941.492
2016-08-01T00:21:08.504,214.014681767,        1.29,       -3.50,       -4.27, 0.,  -5342310.051,   6077451.692,   -451940.955
2016-08-01T00:21:09.504,214.014693341,        1.28,       -3.52,       -4.31, 0.,  -5341241.230,   6078391.059,   -451940.418
2016-08-01T00:21:10.504,214.014704915,        1.27,       -3.51,       -4.30, 0.,  -5340172.244,   6079330.237,   -451939.881
2016-08-01T00:21:11.504,214.014716489,        1.24,       -3.47,       -4.30, 0.,  -5339103.092,   6080269.228,   -451939.343
2016-08-01T00:21:12.504,214.014728063,        1.23,       -3.48,       -4.33, 0.,  -5338033.776,   6081208.030,   -451938.806
2016-08-01T00:21:13.504,214.014739637,        1.30,       -3.58,       -4.31, 0.,  -5336964.294,   6082146.645,   -451938.269
2016-08-01T00:21:14.504,214.014751211,        1.29,       -3.60,       -4.24, 0.,  -5335894.647,   6083085.071,   -451937.732
2016-08-01T00:21:15.504,214.014762785,        1.28,       -3.57,       -4.23, 0.,  -5334824.835,   6084023.309,   -451937.195
2016-08-01T00:21:16.504,214.014774359,        1.24,       -3.49,       -4.21, 0.,  -5333754.859,   6084961.359,   -451936.658
2016-08-01T00:21:17.504,214.014785933,        1.20,       -3.47,       -4.18, 0.,  -5332684.717,   6085899.221,   -451936.120
2016-08-01T00:21:18.504,214.014797507,        1.21,       -3.47,       -4.12, 0.,  -5331614.410,   6086836.895,   -451935.583
2016-08-01T00:21:19.504,214.014809081,        1.22,       -3.49,       -4.15, 0.,  -5330543.939,   6087774.380,   -451935.046
2016-08-01T00:21:20.504,214.014820655,        1.21,       -3.46,       -4.18, 0.,  -5329473.302,   6088711.678,   -451934.509
2016-08-01T00:21:21.504,214.014832229,        1.16,       -3.43,       -4.15, 0.,  -5328402.501,   6089648.787,   -451933.972
2016-08-01T00:21:22.504,214.014843804,        1.16,       -3.45,       -4.14, 0.,  -5327331.535,   6090585.707,   -451933.435
2016-08-01T00:21:23.504,214.014855378,        1.19,       -3.48,       -4.13, 0.,  -5326260.405,   6091522.439,   -451932.898
2016-08-01T00:21:24.504,214.014866952,        1.17,       -3.47,       -4.12, 0.,  -5325189.109,   6092458.983,   -451932.360
2016-08-01T00:21:25.504,214.014878526,        1.14,       -3.47,       -4.14, 0.,  -5324117.649,   6093395.339,   -451931.823
2016-08-01T00:21:26.504,214.014890100,        1.15,       -3.49,       -4.16, 0.,  -5323046.025,   6094331.506,   -451931.286
2016-08-01T00:21:27.504,214.014901674,        1.19,       -3.52,       -4.08, 0.,  -5321974.235,   6095267.484,   -451930.749
2016-08-01T00:21:28.504,214.014913248,        1.16,       -3.53,       -4.10, 0.,  -5320902.281,   6096203.274,   -451930.212
2016-08-01T00:21:29.504,214.014924822,        1.18,       -3.51,       -4.10, 0.,  -5319830.163,   6097138.876,   -451929.675
2016-08-01T00:21:30.504,214.014936396,        1.15,       -3.50,       -4.14, 0.,  -5318757.880,   6098074.289,   -451929.137
2016-08-01T00:21:31.504,214.014947970,        1.17,       -3.52,       -4.08, 0.,  -5317685.432,   6099009.513,   -451928.600
2016-08-01T00:21:32.504,214.014959544,        1.14,       -3.52,       -4.09, 0.,  -5316612.821,   6099944.549,   -451928.063
2016-08-01T00:21:33.504,214.014971118,        1.13,       -3.49,       -4.01, 0.,  -5315540.044,   6100879.396,   -451927.526
2016-08-01T00:21:34.504,214.014982692,        1.14,       -3.48,       -4.06, 0.,  -5314467.104,   6101814.055,   -451926.989
2016-08-01T00:21:35.504,214.014994267,        1.12,       -3.44,       -4.03, 0.,  -5313393.999,   6102748.525,   -451926.452
2016-08-01T00:21:36.504,214.015005841,        1.14,       -3.46,       -4.04, 0.,  -5312320.730,   6103682.806,   -451925.914
2016-08-01T00:21:37.504,214.015017415,        1.15,       -3.44,       -4.06, 0.,  -5311247.296,   6104616.898,   -451925.377
2016-08-01T00:21:38.504,214.015028989,        1.11,       -3.39,       -4.05, 0.,  -5310173.698,   6105550.801,   -451924.840
2016-08-01T00:21:39.504,214.015040563,        1.08,       -3.40,       -4.05, 0.,  -5309099.936,   6106484.516,   -451924.303
2016-08-01T00:21:40.504,214.015052137,        1.03,       -3.38,       -4.00, 0.,  -5308026.010,   6107418.042,   -451923.766
2016-08-01T00:21:41.504,214.015063711,        1.04,       -3.41,       -3.98, 0.,  -5306951.919,   6108351.379,   -451923.229
2016-08-01T00:21:42.504,214.015075285,        1.05,       -3.38,       -3.98, 0.,  -5305877.665,   6109284.527,   -451922.691
2016-08-01T00:21:43.504,214.015086859,        1.01,       -3.39,       -3.97, 0.,  -5304803.246,   6110217.487,   -451922.154
2016-08-01T00:21:44.504,214.015098433,        1.01,       -3.36,       -3.97, 0.,  -5303728.664,   6111150.257,   -451921.617
2016-08-01T00:21:45.504,214.015110007,        1.02,       -3.40,       -3.99, 0.,  -5302653.917,   6112082.838,   -451921.080
2016-08-01T00:21:46.504,214.015121581,        1.03,       -3.35,       -3.98, 0.,  -5301579.006,   6113015.230,   -451920.543
2016-08-01T00:21:47.504,214.015133155,        1.03,       -3.31,       -3.99, 0.,  -5300503.932,   6113947.433,   -451920.006
2016-08-01T00:21:48.504,214.015144729,        1.03,       -3.36,       -4.03, 0.,  -5299428.693,   6114879.447,   -451919.468
2016-08-01T00:21:49.504,214.015156304,        1.00,       -3.30,       -3.98, 0.,  -5298353.291,   6115811.273,   -451918.931
2016-08-01T00:21:50.504,214.015167878,        0.93,       -3.30,       -3.97, 0.,  -5297277.725,   6116742.908,   -451918.394
2016-08-01T00:21:51.504,214.015179452,        0.94,       -3.35,       -3.99, 0.,  -5296201.994,   6117674.355,   -451917.857
2016-08-01T00:21:52.504,214.015191026,        0.92,       -3.32,       -4.00, 0.,  -5295126.101,   6118605.613,   -451917.320
2016-08-01T00:21:53.504,214.015202600,        0.91,       -3.33,       -4.01, 0.,  -5294050.043,   6119536.681,   -451916.783
2016-08-01T00:21:54.504,214.015214174,        0.97,       -3.30,       -4.01, 0.,  -5292973.822,   6120467.560,   -451916.246
2016-08-01T00:21:55.504,214.015225748,        0.95,       -3.33,       -3.99, 0.,  -5291897.437,   6121398.250,   -451915.708
2016-08-01T00:21:56.504,214.015237322,        0.97,       -3.31,       -4.03, 0.,  -5290820.888,   6122328.750,   -451915.171
2016-08-01T00:21:57.504,214.015248896,        0.94,       -3.29,       -4.04, 0.,  -5289744.176,   6123259.062,   -451914.634
2016-08-01T00:21:58.504,214.015260470,        0.95,       -3.30,       -3.95, 0.,  -5288667.300,   6124189.183,   -451914.097
2016-08-01T00:21:59.504,214.015272044,        0.95,       -3.30,       -3.97, 0.,  -5287590.261,   6125119.116,   -451913.560
2016-08-01T00:22:00.504,214.015283617,        0.92,       -3.27,       -3.89, 0.,  -5286513.058,   6126048.859,   -451913.023
2016-08-01T00:22:01.504,214.015295191,        0.95,       -3.29,       -3.95, 0.,  -5285435.692,   6126978.413,   -451912.485
2016-08-01T00:22:02.504,214.015306765,        0.96,       -3.28,       -3.97, 0.,  -5284358.162,   6127907.777,   -451911.948
2016-08-01T00:22:03.504,214.015318339,        0.96,       -3.30,       -3.97, 0.,  -5283280.468,   6128836.951,   -451911.411
2016-08-01T00:22:04.504,214.015329913,        0.99,       -3.28,       -3.97, 0.,  -5282202.612,   6129765.936,   -451910.874
